Price,Year,Mileage_in_KM,Transmission,City,Fuel_Type,Title
520000,2019,110000,Automatic,Giza,Gas,Chery Tiggo 3 2019
525000,2009,175000,Automatic,"Dokki, Giza",Gas,Toyota Corolla 2009
250000,2011,227000,Manual,"El Haram, Giza",Gas,Renault Logan 2011
535000,2020,120000,Automatic,Cairo,Gas,Nissan Sunny 2020
1470000,2026,0,Automatic,Jetour,Gas,Jetour Dashing 2026
1850000,2026,0,Automatic,Jetour,Gas,Jetour T2 2026
1680000,2026,0,Automatic,Jetour,Gas,Jetour T1 2026
570000,2015,298000,Automatic,Cairo,Gas,Hyundai Elantra MD 2015
1530000,2026,0,Automatic,MG,Gas,MG One 2026
1050000,2022,80000,Automatic,5th Settlement,Gas,Hyundai Elantra CN7 2022
1050000,2008,140000,Automatic,5th Settlement,Gas,Mercedes C 200 2008
780000,2026,0,Automatic,Nissan,Gas,Nissan Sunny 2026
4700000,2024,14000,Automatic,Alexandria,Gas,Mercedes GLC 300 2024
370000,2008,400000,Automatic,"Al Shorouk, Cairo",Gas,Nissan Sunny 2008
750000,2025,20000,Automatic,"Khanka, Qalyubia",Gas,Geely GX3 Pro 2025
950000,2022,140000,Automatic,Cairo,Gas,Haval H6 2022
2370000,2026,0,Automatic,Volkswagen,Gas,Volkswagen Tiguan 2026
535000,2020,120000,Automatic,Cairo,Gas,Nissan Sunny 2020
660000,2024,21000,Automatic,"Maadi, Cairo",Gas,Jac S2 2024
800000,2016,250000,Automatic,"Sadat City, Monufia",Gas,Subaru XV 2016
550000,2019,88000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault 19 2019
2000000,,,,"Tagamo3 - New Cairo, Cairo",,Deepal G318 2024
1100000,2021,113000,Automatic,"Al Shorouk, Cairo",Gas,Opel Grandland 2021
1590000,,,,"Nasr city, Cairo",,Byd Song Plus 2025
120000,1996,200000,Manual,"El Marg, Cairo",Gas,Skoda Felicia combi 1996
495000,2019,154000,Automatic,"6 October, Giza",Gas,Chevrolet Optra 2019
1950000,2008,213000,Automatic,"Helwan, Cairo",Gas,Mercedes S 500 2008
570000,2019,86000,Automatic,Cairo,Gas,Renault Sandero Step Way 2019
4750000,2024,11000,Automatic,"Sheikh Zayed City, Giza",Gas,Jeep Grand Cherokee 2024
485000,2011,248000,Automatic,"Maadi, Cairo",Gas,Renault Fluence 2011
730000,2019,160000,Automatic,"Hadayeq El Zeitoun, Cairo",Gas,Renault Duster 2019
600000,2020,72000,Automatic,"Hurghada, Red Sea",Gas,Citroën C Elysee 2020
255000,2008,297000,Manual,Giza,Gas,Daewoo Lanos 2 2008
210000,2000,335000,Manual,Cairo,Gas,Kia Shuma 2000
175000,,,,Aswan,,Hyundai Excel 1997
450000,2011,270000,Automatic,"6 October, Giza",Gas,Chevrolet Optra 2011
325000,2002,200000,Automatic,"Shibin el Kom , Monufia",Gas,Opel Vectra 2002
360000,2010,227000,Automatic,"El Haram, Giza",Gas,Chevrolet Optra 2010
95000,1990,189000,Manual,"Zagazig, Sharqia",Gas,Seat Ibiza 1990
190000,2009,220000,Manual,"Ras Sedr, South Sinai",Gas,Speranza A516 2009
450000,2014,190000,Automatic,Alexandria,Gas,Chevrolet Optra 2014
610000,2021,130000,Automatic,"Nasr city, Cairo",Gas,MG 5 2021
580000,2004,240000,Automatic,"Nasr city, Cairo",Gas,Mercedes C 180 2004
345000,2012,190000,Automatic,"6 October, Giza",Gas,Hyundai Verna 2012
3700000,2019,35000,Automatic,"6 October, Giza",Gas,Jaguar F-Type 2019
3975000,2023,18000,Automatic,"Sheikh Zayed City, Giza",Gas,Mercedes GLC 200 2023
5750000,2026,0,Automatic,Mercedes,Gas,Mercedes Viano 2026
2800000,2026,0,Automatic,Kia,Hybrid,Kia Carnival 2026
3300000,2026,0,Automatic,Mercedes,Gas,Mercedes C 180 2026
5300000,2026,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2026
2190000,2024,19000,Automatic,"Nasr city, Cairo",Hybrid,Kia Sorento 2024
4950000,2024,2500,Automatic,"Nasr city, Cairo",Gas,Porsche Boxster 2024
2660000,2025,0,Automatic,Kia,Hybrid,Kia Sorento 2025
16000000,2025,0,Automatic,Land Rover,Gas,Land Rover Range Rover Vogue 2025
250000,1998,350000,Automatic,"Nasr city, Cairo",Gas,Volkswagen Passat 1998
1350000,2021,135500,Automatic,"Madinaty, Cairo",Gas,Opel Grandland 2021
1480000,2024,65000,Automatic,"Khanka, Qalyubia",Gas,Ssang Yong Torres 2024
385000,1987,200000,Automatic,Sohag,Gas,Mercedes 200 1987
800000,2019,118000,Automatic,"6 October, Giza",Gas,Ssang Yong Tivoli 2019
1250000,2019,150000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Tucson Turbo GDI 2019
240000,1996,256000,Automatic,"Nasr city, Cairo",Gas,Mitsubishi Lancer Crystala 1996
430000,2015,205000,Automatic,Kafr el-Sheikh,Gas,Hyundai Verna 2015
220000,,,,Cairo,,Honda Civic 1999
1250000,2021,95000,Automatic,"Mansoura, Dakahlia",Gas,Skoda Octavia A8 2021
450000,2007,340000,Automatic,Red Sea,Gas,Mitsubishi Lancer Puma 2007
470000,2021,95000,Manual,Giza,Gas,Byd F3 2021
160000,1998,150000,Manual,"El Marg, Cairo",Gas,Skoda Felicia 1998
2600000,2023,27000,Automatic,"6 October, Giza",Electric,Tesla Model 3 2023
600000,2018,146000,Automatic,Giza,Gas,Ford Focus 2018
860000,2020,211000,Automatic,"Sheikh Zayed City, Giza",Gas,Renault Kadjar 2020
240000,2007,240000,Automatic,"Etay al-Barud, Beheira",Gas,Speranza A620 2007
400000,2015,185000,Automatic,"6 October, Giza",Gas,Nissan Sunny 2015
875000,2022,50000,Automatic,"El Haram, Giza",Gas,Hyundai Bayon 2022
400000,2002,180000,Automatic,"El Haram, Giza",Gas,Hyundai Matrix 2002
430000,2015,160000,Automatic,Alexandria,Gas,Renault Logan 2015
1425000,2020,100000,Automatic,"Banha, Qalyubia",Gas,Kia Sportage 2020
525000,2016,195000,Automatic,Alexandria,Gas,Hyundai Solaris 2016
980000,2017,235000,Automatic,"El Senbellawein, Dakahlia",Gas,Hyundai Tucson GDI 2017
140000,,,,"Helwan, Cairo",,Opel Vectra 1996
1030000,2025,26000,Automatic,"Nasr city, Cairo",Gas,Hyundai Elantra AD 2025
530000,2012,78000,Automatic,"Mohandessin, Giza",Gas,Citroën C4 Picasso 2012
3450000,2024,5600,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2024
560000,2018,120000,Automatic,Cairo,Gas,Chery Tiggo 3 2018
995000,2021,45000,Automatic,Cairo,Gas,Hyundai Elantra CN7 2021
5600000,2021,44000,Automatic,"6 October, Giza",Gas,Land Rover Range Rover Sport 2021
825000,2021,15000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Fiat Tipo 2021
5350000,2026,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2026
5400000,2024,0,Automatic,Mercedes,Gas,Mercedes CLE 300 2024
2650000,2019,120000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW X3 2019
1925000,2025,0,Automatic,Hyundai,Gas,Hyundai Tucson 2025
4800000,2023,33000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes GLE 450 2023
6100000,2023,30000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW X6 2023
670000,2014,185000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Opel Insignia 2014
525000,2016,195000,Automatic,Alexandria,Gas,Hyundai Solaris 2016
950000,2019,85000,Automatic,"Sheikh Zayed City, Giza",Gas,Jeep Renegade 2019
3450000,2024,5600,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 200 2024
1060000,2022,130000,Automatic,Cairo,Gas,Jetour X95 2022
995000,2021,45000,Automatic,Cairo,Gas,Hyundai Elantra CN7 2021
1600000,2018,120000,Automatic,"Hurghada, Red Sea",Gas,Audi Q3 2018
2300000,,,,"Nasr city, Cairo",,Avatr 07 2025
200000,2007,100000,Manual,Ismailia,Gas,Chevrolet Spark 2007
710000,2022,23000,Automatic,"Zefta, Gharbia",Gas,Chery Tiggo 3 2022
560000,2015,150000,Automatic,"10th of Ramadan, Cairo",Gas,Mitsubishi Lancer EX Shark 2015
175000,2014,200000,Manual,"Heliopolis, Cairo",Gas,Saipa Tiba 2014
380000,2014,246000,Automatic,"Heliopolis, Cairo",Gas,Citroën C Elysee 2014
650000,2019,122000,Automatic,"Maadi, Cairo",Gas,Peugeot 301 2019
1850000,2018,170000,Automatic,Cairo,Gas,BMW 520 2018
675000,2019,130000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Fiat Tipo 2019
125000,,,,Cairo,,Opel Vectra 1994
280000,2004,262000,Manual,"6 October, Giza",Gas,Opel Corsa 2004
10000,1990,111000,Manual,Beheira,Gas,Daihatsu Other 1990
90000,,,,Beheira,,Lada 2106 1984
750000,2017,234000,Automatic,"El Katameya, Cairo",Gas,Subaru XV 2017
690000,2021,80000,Automatic,"Mohandessin, Giza",Gas,Hyundai Accent RB 2021
605000,2022,45600,Automatic,"Pyramids Gardens, Giza",Gas,Suzuki Swift Dzire 2022
410000,2021,180000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Lada Granta 2021
1020000,2024,27000,Automatic,"El Haram, Giza",Gas,MG 6 2024
790000,2019,130000,Automatic,"Nasr city, Cairo",Gas,Renault Kadjar 2019
450000,2006,120000,Automatic,Sharqia,Gas,Hyundai Matrix 2006
425000,2005,200000,Automatic,"Maadi, Cairo",Gas,Toyota Corolla 2005
1100000,2019,110000,Automatic,"Nasr city, Cairo",Gas,Volkswagen Passat 2019
970000,2017,189000,Automatic,"Warraq, Giza",Gas,Hyundai Tucson 2017
13750000,2023,3000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Cadillac Escalade 2023
2750000,2024,15000,Automatic,"Waboor Elmayah, Alexandria",Gas,BMW 320 2024
630000,2020,110000,Automatic,"Nasr city, Cairo",Gas,Chery Tiggo 3 2020
550000,2004,0,Automatic,"Bilbeis, Sharqia",Gas,Kia Sorento 2004
3750000,2025,0,Automatic,Mercedes,Gas,Mercedes C 200 2025
6850000,2025,0,Automatic,Mercedes,Gas,Mercedes GLC 43 2025
2600000,2025,0,Automatic,Skoda,Gas,Skoda Kodiaq 2025
695000,2025,0,Automatic,Byd,Gas,Byd F3 2025
750000,2018,180000,Automatic,"Nasr city, Cairo",Gas,Nissan Qashqai 2018
750000,2024,14000,Automatic,"El Tagamoa El Khames, Tagamo3 - New Cairo, Cairo",Gas,Geely GX3 Pro 2024
550000,2011,200000,Automatic,"El Tagamoa El Khames, Tagamo3 - New Cairo, Cairo",Gas,Skoda Fantasia 2011
595000,2019,100000,Automatic,Alexandria,Gas,Geely Emgrand X7 2019
790000,2020,120000,Automatic,"Nasr city, Cairo",Gas,Renault Megane 2020
910000,2025,23000,Automatic,"Nasr city, Cairo",Gas,MG ZS 2025
790000,2016,184000,Automatic,"Nasr city, Cairo",Gas,Subaru XV 2016
540000,2021,85000,Automatic,"Nasr city, Cairo",Gas,Nissan Sunny 2021
1000000,2019,179000,Automatic,"Nasr city, Cairo",Gas,Skoda Karoq 2019
1270000,2021,105000,Automatic,"Nasr city, Cairo",Gas,Seat Ateca 2021
670000,2023,30000,Automatic,"Nasr city, Cairo",Gas,Nissan Sunny 2023
1530000,2021,82000,Automatic,"Nasr city, Cairo",Gas,Volkswagen Passat 2021
9000000,2023,25000,Automatic,"Tagamo3 - New Cairo, Cairo",Hybrid,Land Rover Range Rover Sport 2023
2250000,2024,35000,Automatic,"Kerdasa, Giza",Gas,Volvo XC 40 2024
630000,2016,113000,Automatic,"Nasr city, Cairo",Gas,Kia Ceed 2016
2800000,2024,4000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes GLA 2024
1675000,2025,1700,Automatic,"Kerdasa, Giza",Electric,Volvo EX30 2025
4200000,2025,1000,Automatic,"Tagamo3 - New Cairo, Cairo",Electric,BMW I5 2025
1200000,2015,162000,Automatic,Alexandria,Gas,BMW 328 2015
500000,2006,150000,Automatic,Alexandria,Gas,Volkswagen Jetta 2006
1950000,2023,48000,Automatic,Alexandria,Gas,Mini Cooper 2023
1200000,2014,190000,Automatic,Alexandria,Gas,BMW X3 2014
425000,2008,270000,Automatic,"6 October, Giza",Gas,Ford Focus 2008
250000,2011,500000,Manual,"Sadat City, Monufia",Natural Gas,Chevrolet Lanos 2011
1450000,2021,122000,Automatic,"Damanhur, Beheira",Gas,Kia Sportage 2021
520000,2017,100000,Automatic,"Tanta, Gharbia",Gas,Chevrolet Cruze 2017
430000,2009,188000,Automatic,Alexandria,Gas,Nissan Sunny 2009
670000,2011,210000,Automatic,"Shibin el Kom , Monufia",Gas,Hyundai Avante 2011
160000,,,,"6 October, Giza",,Speranza A516 2008
50000,1982,67500,Manual,Beheira,Gas,Fiat 128 1982
1150000,2013,230000,Automatic,"6 October, Giza",Gas,BMW X3 2013
790000,2019,132000,Automatic,Damietta,Gas,Seat Toledo 2019
220000,,,,"Tagamo3 - New Cairo, Cairo",,Daewoo Lanos 2 2001
550000,2010,127000,Automatic,"Heliopolis, Cairo",Gas,Hyundai Elantra 2010
699000,2013,46000,Manual,El Mansoura,Gas,Honda Other 2013
730000,2019,138000,Automatic,"Nasr city, Cairo",Gas,Mazda 3 2019
3350000,2025,0,Automatic,Avatr,Electric,Avatr 12 2025
2250000,2017,160000,Automatic,"Sheikh Zayed City, Giza",Gas,BMW X5 2017
4850000,2022,4800,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Chevrolet Camaro 2022
2599000,2022,18000,Automatic,"Mansoura, Dakahlia",Electric,Tesla Model Y 2022
1850000,2024,9000,Automatic,"Agamy, Alexandria",Gas,Nissan Rogue 2024
1350000,2024,44000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Volkswagen Golf 2024
2950000,2024,0,Automatic,Mercedes,Gas,Mercedes C 180 2024
6250000,2024,0,Automatic,BMW,Gas,BMW 740 2024
1150000,2013,260000,Automatic,"6 October, Giza",Gas,BMW 316 2013
950000,2017,158000,Automatic,Cairo,Gas,Honda Civic 2017
1290000,2022,77000,Automatic,"Sheikh Zayed City, Giza",Gas,Hyundai Tucson 2022
1050000,2011,165000,Automatic,"Heliopolis, Cairo",Gas,Jeep Wrangler 2011
880000,2023,81000,Automatic,"Maadi, Cairo",Gas,Chery Tiggo 7 2023
300000,1999,350000,Manual,Cairo,Gas,Skoda Octavia A4 1999
430000,1998,50000,Automatic,"Sheikh Zayed City, Giza",Gas,BMW 528 1998
220000,2011,370000,Manual,"Heliopolis, Cairo",Gas,Byd F3 2011
800000,2018,195000,Automatic,"Al Shorouk, Cairo",Gas,Nissan Qashqai 2018
420000,2014,140000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Sandero 2014
400000,2012,104000,Automatic,"6 October, Giza",Gas,Hyundai Verna 2012
790000,2022,93000,Automatic,"6 October, Giza",Gas,MG ZS 2022
900000,2020,166000,Automatic,Luxor,Gas,Toyota Rush 2020
570000,2015,259000,Automatic,"Obour City, Cairo",Gas,Mitsubishi Lancer EX Shark 2015
1800000,2020,125000,Automatic,"Mohandessin, Giza",Gas,Ds DS7 2020
210000,1981,200000,Automatic,Alexandria,Gas,Mercedes E 200 1981
320000,2012,200000,Manual,"Maadi, Cairo",Gas,Hyundai Verna 2012
380000,2017,18000,Automatic,"El Haram, Giza",Natural Gas,Byd F3 2017
920000,2013,140000,Automatic,"Sheikh Zayed City, Giza",Gas,Volkswagen Passat 2013
700000,2012,170000,Automatic,Cairo,Gas,Nissan Qashqai 2012
550000,2023,52050,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Sandero 2023
260000,2012,210000,Manual,"El Haram, Giza",Gas,Chevrolet Lanos 2012
675000,2016,115000,Automatic,"El Qanater El Khayreya, Qalyubia",Gas,Opel Mokka 2016
320000,2012,101000,Manual,Alexandria,Gas,Renault Logan 2012
480000,2009,157000,Automatic,Cairo,Gas,Citroën C4 2009
320000,2017,223000,Manual,"6 October, Giza",Gas,Fiat Panda 2017
580000,2015,195000,Automatic,"6 October, Giza",Gas,Peugeot 508 2015
570000,2007,235000,Automatic,"Obour City, Cairo",Gas,Volkswagen Passat 2007
230000,2001,250000,Manual,Alexandria,Gas,Kia Sephia 2001
325000,2016,33000,Automatic,Cairo,Gas,Changan Benni mini 2016
5500000,2024,6000,Automatic,"El Katameya, Cairo",Gas,Mercedes GLC 43 2024
915000,2026,0,Automatic,Chery,Gas,Chery Tiggo 4 Pro 2026
425000,2011,151000,Automatic,"El Shorouk, Cairo",Gas,Nissan Sunny 2011
1200000,2023,137000,Automatic,"Touhk, Qalyubia",Gas,Citroën C5 2023
7250000,2016,125000,Automatic,"6 October, Giza",Gas,Mercedes G63 2016
3050000,2023,11000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes C 180 2023
5200000,2025,0,Automatic,Audi,Gas,Audi Q7 2025
4750000,2024,2000,Automatic,"Nasr city, Cairo",Gas,Jeep Grand Cherokee 2024
980000,2025,0,Automatic,Chery,Gas,Chery Tiggo 7 2025
1570000,2015,230000,Automatic,"Nasr city, Cairo",Gas,Toyota Fortuner 2015
3600000,2024,13000,Automatic,"Dokki, Giza",Gas,BMW 420 2024
850000,2021,131000,Automatic,"6 October, Giza",Gas,Ford Focus 2021
395000,2017,210000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Logan 2017
750000,2014,127000,Automatic,Asyut,Gas,Hyundai Avante 2014
650000,2016,196000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mitsubishi Lancer EX Shark 2016
1130000,2016,143000,Automatic,"Nasr city, Cairo",Gas,Kia Sportage 2016
785000,2021,100000,Automatic,"Pyramids Gardens, Giza",Gas,Fiat Tipo 2021
400000,2021,400000,Manual,Giza,Gas,Chevrolet N200 2021
325000,2005,189000,Automatic,Faiyum,Gas,Citroën C4 2005
320000,2007,240000,Automatic,Giza,Gas,Hyundai Verna 2007
190000,2014,250000,Manual,Beni Suef,Gas,Suzuki Maruti 2014
560000,2008,195000,Automatic,Cairo,Gas,Volkswagen Jetta 2008
325000,2018,300000,Manual,"El Haram, Giza",Gas,Geely Emgrand 7 2018
130000,2007,150000,Manual,"El Haram, Giza",Gas,Speranza Chery QQ 2007
420000,,,,Alexandria,,Skoda Octavia A4 2009
550000,2012,240000,Manual,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Elantra MD 2012
1100000,2021,35000,Automatic,Suez,Gas,Toyota Corolla 2021
255000,,,,Giza,,Opel Vectra 1997
935000,2018,80000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Opel Grandland 2018
370000,2002,292000,Manual,"6 October, Giza",Gas,Toyota Corolla 2002
1590000,2025,10000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Tucson 2025
5000000,2023,32000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes GLE 450 2023
635000,2011,190000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Toyota Corolla 2011
1605000,2022,65000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Peugeot 3008 2022
1550000,2022,49000,Automatic,Cairo,Gas,Kia Sportage 2022
785000,2019,130000,Automatic,"Heliopolis, Cairo",Gas,Mazda 3 2019
230000,2005,137900,Manual,Alexandria,Gas,Renault Clio 2005
440000,2009,180000,Automatic,Damietta,Gas,Daihatsu SIRION 2009
765000,2022,98000,Automatic,Giza,Gas,Fiat Tipo 2022
990000,2019,210000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,BMW 318 2019
5800000,2020,37000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Toyota Land Cruiser 2020
1570000,2015,230000,Automatic,"Nasr city, Cairo",Gas,Toyota Fortuner 2015
2650000,2020,110000,Automatic,"Maadi, Cairo",Gas,Jeep Grand Cherokee 2020
980000,2026,0,Automatic,Chery,Gas,Chery Tiggo 4 Pro 2026
7200000,2020,74000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Porsche Panamera 2020
880000,2026,0,Automatic,Nissan,Gas,Nissan Sentra 2026
1180000,2026,0,Automatic,Chery,Gas,Chery Tiggo 7 pro max 2026
790000,2026,0,Automatic,Hyundai,Gas,Hyundai Accent 2026
755000,2026,0,Automatic,Chery,Gas,Chery Arrizo 5 2026
950000,2017,158000,Automatic,Cairo,Gas,Honda Civic 2017
4900000,2024,0,Automatic,Mercedes,Gas,Mercedes E 200 2024
395000,2017,210000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Logan 2017
650000,2016,196000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mitsubishi Lancer EX Shark 2016
380000,2017,18000,Automatic,"El Haram, Giza",Natural Gas,Byd F3 2017
550000,2023,52050,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Sandero 2023
700000,2012,170000,Automatic,Cairo,Gas,Nissan Qashqai 2012
920000,2013,140000,Automatic,"Sheikh Zayed City, Giza",Gas,Volkswagen Passat 2013
580000,2015,195000,Automatic,"6 October, Giza",Gas,Peugeot 508 2015
675000,2016,115000,Automatic,"El Qanater El Khayreya, Qalyubia",Gas,Opel Mokka 2016
230000,2001,250000,Manual,Alexandria,Gas,Kia Sephia 2001
570000,2007,235000,Automatic,"Obour City, Cairo",Gas,Volkswagen Passat 2007
325000,2005,189000,Automatic,Faiyum,Gas,Citroën C4 2005
785000,2021,100000,Automatic,"Pyramids Gardens, Giza",Gas,Fiat Tipo 2021
260000,2007,230000,Manual,"Al Shorouk, Cairo",Gas,Daewoo Nubira 2 2007
325000,2016,33000,Automatic,Cairo,Gas,Changan Benni mini 2016
560000,2008,195000,Automatic,Cairo,Gas,Volkswagen Jetta 2008
750000,2014,127000,Automatic,Asyut,Gas,Hyundai Avante 2014
850000,2021,131000,Automatic,"6 October, Giza",Gas,Ford Focus 2021
3600000,2024,13000,Automatic,"Dokki, Giza",Gas,BMW 420 2024
400000,2021,400000,Manual,Giza,Gas,Chevrolet N200 2021
1130000,2016,143000,Automatic,"Nasr city, Cairo",Gas,Kia Sportage 2016
1050000,2011,165000,Automatic,"Heliopolis, Cairo",Gas,Jeep Wrangler 2011
1290000,2022,77000,Automatic,"Sheikh Zayed City, Giza",Gas,Hyundai Tucson 2022
430000,1998,50000,Automatic,"Sheikh Zayed City, Giza",Gas,BMW 528 1998
320000,2007,240000,Automatic,Giza,Gas,Hyundai Verna 2007
190000,2014,250000,Manual,Beni Suef,Gas,Suzuki Maruti 2014
300000,1999,350000,Manual,Cairo,Gas,Skoda Octavia A4 1999
325000,2018,300000,Manual,"El Haram, Giza",Gas,Geely Emgrand 7 2018
420000,2014,140000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Renault Sandero 2014
130000,2007,150000,Manual,"El Haram, Giza",Gas,Speranza Chery QQ 2007
1100000,2022,90000,Automatic,"Nasr city, Cairo",Gas,Peugeot 508 2022
1135000,2026,0,Automatic,Hyundai,Gas,Hyundai Elantra 2026
5250000,2020,70000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Land Rover Range Rover Sport 2020
820000,2026,0,Automatic,Hyundai,Gas,Hyundai Accent 2026
3600000,2025,0,Automatic,Mercedes,Gas,Mercedes C 180 2025
5950000,2026,0,Automatic,Mercedes,Gas,Mercedes GLC 300 2026
2099000,2025,0,Automatic,Hyundai,Gas,Hyundai Tucson 2025
865000,2021,50000,Automatic,Alexandria,Gas,Chevrolet Captiva 2021
870000,2026,0,Automatic,Baic,Gas,Baic U5 plus 2026
2385000,2026,0,Automatic,Volkswagen,Gas,Volkswagen Tiguan 2026
325000,2018,300000,Manual,"El Haram, Giza",Gas,Geely Emgrand 7 2018
130000,2007,150000,Manual,"El Haram, Giza",Gas,Speranza Chery QQ 2007
420000,,,,Alexandria,,Skoda Octavia A4 2009
255000,,,,Giza,,Opel Vectra 1997
550000,2012,240000,Manual,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Elantra MD 2012
1100000,2021,35000,Automatic,Suez,Gas,Toyota Corolla 2021
370000,2002,292000,Manual,"6 October, Giza",Gas,Toyota Corolla 2002
1590000,2025,10000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Hyundai Tucson 2025
635000,2011,190000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Toyota Corolla 2011
5000000,2023,32000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Mercedes GLE 450 2023
935000,2018,80000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Opel Grandland 2018
785000,2019,130000,Automatic,"Heliopolis, Cairo",Gas,Mazda 3 2019
1605000,2022,65000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Peugeot 3008 2022
650000,2019,90000,Automatic,Gharbia,Gas,Renault Sandero Step Way 2019
660000,2015,230000,Automatic,Sharm el-Sheikh,Gas,Hyundai Elantra MD 2015
570000,2018,123000,Automatic,Alexandria,Gas,DFSK EAGLE 580 2018
330000,2000,90000,Automatic,Alexandria,Gas,Toyota Echo 2000
445000,2000,250000,Automatic,"Agamy, Alexandria",Gas,BMW 318 2000
850000,2015,180000,Automatic,"Obour City, Cairo",Gas,Hyundai IX 35 2015
500000,2023,148000,Manual,"Tagamo3 - New Cairo, Cairo",Gas,Nissan Sunny 2023
370000,2006,290000,Automatic,"Maadi, Cairo",Gas,Peugeot 307 2006
560000,2014,178000,Automatic,"6 October, Giza",Gas,Mitsubishi Lancer EX Shark 2014
350000,,,,"Tagamo3 - New Cairo, Cairo",,Proton Saga 2013
200000,2002,200000,Manual,"Al Nubariya, Beheira",Gas,Skoda Fabia 2002
200000,2003,295000,Automatic,"El Salam City, Cairo",Gas,Renault Clio 2003
0,2009,260000,Manual,Cairo,Gas,Nissan Sunny 2009
750000,2017,55000,Automatic,"Heliopolis, Cairo",Gas,Kia Rio 2017
1750000,2024,70000,Automatic,"Sheikh Zayed City, Giza",Gas,Kia Sportage 2024
700000,2021,115000,Automatic,"Maadi, Cairo",Gas,Opel Astra 2021
390000,2012,213000,Automatic,"Mohandessin, Giza",Gas,Renault Fluence 2012
1899000,2025,0,Automatic,Hyundai,Gas,Hyundai Tucson 2025
2050000,2025,0,Automatic,Cupra,Gas,Cupra Terramar 2025
885000,2026,0,Automatic,Chery,Gas,Chery Tiggo 4 2026
885000,2026,0,Automatic,Nissan,Gas,Nissan Sentra 2026
1165000,2025,15000,Automatic,Damietta,Gas,Seat Ibiza 2025
1930000,2024,0,Automatic,Mercedes,Electric,Mercedes EQV 300 2024
1870000,2025,0,Automatic,Ssang Yong,Gas,Ssang Yong Torres 2025
460000,2022,60000,Automatic,"Nasr city, Cairo",Gas,Lada Granta 2022
1155000,2026,0,Automatic,Hyundai,Gas,Hyundai Elantra 2026
775000,2026,0,Automatic,Nissan,Gas,Nissan Sunny 2026
775000,2018,124000,Automatic,"Maadi, Cairo",Gas,Renault Kadjar 2018
340000,2005,285000,Automatic,"El Senbellawein, Dakahlia",Gas,Mitsubishi Lancer 2005
950000,2017,145000,Automatic,"Tagamo3 - New Cairo, Cairo",Gas,Volkswagen Passat 2017
380000,2017,140000,Automatic,"Mohandessin, Giza",Gas,Hyundai Elantra HD 2017
110000,1997,400000,Manual,"Al Shorouk, Cairo",Gas,Skoda Felicia 1997
1400000,2020,107000,Automatic,"Shibin el Kom , Monufia",Gas,Kia Sportage 2020
615000,2013,145000,Automatic,"Agamy, Alexandria",Gas,Hyundai Elantra MD 2013
450000,2006,155000,Automatic,"Helwan, Cairo",Gas,Hyundai Avante 2006
375000,2014,180000,Automatic,"Mohandessin, Giza",Gas,Renault Sandero 2014
