property_id,status,description,location,branding
7798053617,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 8220, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 2278, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.664165, ""lon"": -95.279079}, ""line"": ""8622 Dover St"", ""postal_code"": ""77061"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8622%20Dover%20St%2C%20Houston%2C%20TX%2077061&size=640x480&source=outdoor&signature=UtowpPpJh4yfiaWkpRZu_aBD_nU=""}","[{""name"": ""RE/MAX East"", ""photo"": null, ""type"": ""Office""}]"
9161076322,for_sale,"{""baths_consolidated"": null, ""baths_max"": null, ""baths_min"": null, ""beds"": null, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 39997, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": null, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""land""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.886646, ""lon"": -95.126234}, ""line"": ""11623 and 11625 Cool Shadows Ln"", ""postal_code"": ""77044"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11623%20and%2011625%20Cool%20Shadows%20Ln%2C%20Houston%2C%20TX%2077044&size=640x480&source=outdoor&signature=waMuTZxE-rIE6FVne14uHuguoqM=""}","[{""name"": ""CB&A, Realtors"", ""photo"": null, ""type"": ""Office""}]"
8002959439,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 2, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 130680, ""name"": null, ""sold_date"": ""2021-01-20"", ""sold_price"": null, ""sqft"": 1272, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.635946, ""lon"": -95.238716}, ""line"": ""10912 Gulf Fwy Apt 68"", ""postal_code"": ""77034"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=10912%20Gulf%20Fwy%20Apt%2068%2C%20Houston%2C%20TX%2077034&size=640x480&source=outdoor&signature=RnBNeqcTF2lfPOLMtAp8A1roGKA=""}","[{""name"": ""The Monarch Team, LLC"", ""photo"": null, ""type"": ""Office""}]"
8116115288,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 5227, ""name"": null, ""sold_date"": ""2021-04-08"", ""sold_price"": null, ""sqft"": 3660, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""multi_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.664166, ""lon"": -95.365387}, ""line"": ""4210 Alvin St"", ""postal_code"": ""77051"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4210%20Alvin%20St%2C%20Houston%2C%20TX%2077051&size=640x480&source=outdoor&signature=BaR0tLnh6xecMdoIpsA3rh4XHnI=""}","[{""name"": ""Weichert,Realtors-Murray Group"", ""photo"": null, ""type"": ""Office""}]"
9324021140,for_sale,"{""baths_consolidated"": ""8"", ""baths_max"": null, ""baths_min"": null, ""beds"": 12, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 2614, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 6604, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""multi_family""}","{""address"": {""city"": ""Spring"", ""coordinate"": {""lat"": 30.071592, ""lon"": -95.50605}, ""line"": ""21155 Gosling Rd Unit 37"", ""postal_code"": ""77388"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=21155%20Gosling%20Rd%20Unit%2037%2C%20Spring%2C%20TX%2077388&size=640x480&source=outdoor&signature=lOq6Auo_1yCevzvs_tiEpFvpqhM=""}","[{""name"": ""Exp Realty LLC"", ""photo"": null, ""type"": ""Office""}]"
7104276714,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 2, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 3049, ""name"": null, ""sold_date"": ""2022-12-30"", ""sold_price"": null, ""sqft"": 2106, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.67471, ""lon"": -95.511887}, ""line"": ""7655 S Braeswood Blvd Apt 8"", ""postal_code"": ""77071"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7655%20S%20Braeswood%20Blvd%20Apt%208%2C%20Houston%2C%20TX%2077071&size=640x480&source=outdoor&signature=CfFDV-TB79VN1rVafRXPuhh0yz0=""}","[{""name"": ""CLARK REALTY"", ""photo"": null, ""type"": ""Office""}]"
7162985003,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 1742, ""name"": null, ""sold_date"": ""2014-01-27"", ""sold_price"": null, ""sqft"": 1516, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.900696, ""lon"": -95.307629}, ""line"": ""5610 Easthampton Dr Unit B"", ""postal_code"": ""77039"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5610%20Easthampton%20Dr%20Unit%20B%2C%20Houston%2C%20TX%2077039&size=640x480&source=outdoor&signature=NrJxGDaC6cmWqx9r_F-Hlie80tA=""}","[{""name"": ""Walzel Properties"", ""photo"": null, ""type"": ""Office""}]"
8078520250,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 5401, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1854, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.711429, ""lon"": -95.577512}, ""line"": ""4302 Wildacres Dr"", ""postal_code"": ""77072"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4302%20Wildacres%20Dr%2C%20Houston%2C%20TX%2077072&size=640x480&source=outdoor&signature=ow22N3xP3D3JxNHLqNqqs1c-Wo4=""}","[{""name"": ""RE MAX Signature"", ""photo"": ""https://ap.rdcpix.com/fbf8ab176b01452dffa5e1ec1748f9f3o-b2274465705s.jpg"", ""type"": ""Office""}]"
8031298953,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 7314, ""name"": null, ""sold_date"": ""2012-05-08"", ""sold_price"": null, ""sqft"": 2309, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.957296, ""lon"": -95.47091}, ""line"": ""2539 S Camden Pkwy"", ""postal_code"": ""77067"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2539%20S%20Camden%20Pkwy%2C%20Houston%2C%20TX%2077067&size=640x480&source=outdoor&signature=5AeOSDGlNE_0YmqEMAWtfgYxcT4=""}","[{""name"": ""Aplomb Real Estate"", ""photo"": null, ""type"": ""Office""}]"
7427108426,for_sale,"{""baths_consolidated"": ""1"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 6325, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1182, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.761581, ""lon"": -95.27169}, ""line"": ""8618 Flossie Mae St"", ""postal_code"": ""77029"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8618%20Flossie%20Mae%20St%2C%20Houston%2C%20TX%2077029&size=640x480&source=outdoor&signature=G8RKA6EMn8M4UKwKj17yHrTyeV0=""}","[{""name"": ""Green Residential"", ""photo"": null, ""type"": ""Office""}]"
7426128139,for_sale,"{""baths_consolidated"": ""3"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 74087, ""name"": null, ""sold_date"": ""2008-10-13"", ""sold_price"": null, ""sqft"": 4428, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.018363, ""lon"": -95.480771}, ""line"": ""17003 Creeksouth Rd"", ""postal_code"": ""77068"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=17003%20Creeksouth%20Rd%2C%20Houston%2C%20TX%2077068&size=640x480&source=outdoor&signature=T1ZqItzC2L9x3rCHs3nnL4rVJNk=""}","[{""name"": ""Better Homes and Gardens Real Estate Gary Greene - Champions"", ""photo"": null, ""type"": ""Office""}]"
8515589744,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 2, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": null, ""name"": null, ""sold_date"": ""1999-06-29"", ""sold_price"": null, ""sqft"": 1311, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.761843, ""lon"": -95.478849}, ""line"": ""661 Bering Dr Unit 704"", ""postal_code"": ""77057"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=661%20Bering%20Dr%20Unit%20704%2C%20Houston%2C%20TX%2077057&size=640x480&source=outdoor&signature=yDFx3H9IYq3Uv178trjmBSTBv4o=""}","[{""name"": ""Keller Williams Realty Metropolitan"", ""photo"": null, ""type"": ""Office""}]"
7862337368,for_sale,"{""baths_consolidated"": ""1.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 6382, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1703, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.673736, ""lon"": -95.349985}, ""line"": ""5007 Edfield St"", ""postal_code"": ""77033"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5007%20Edfield%20St%2C%20Houston%2C%20TX%2077033&size=640x480&source=outdoor&signature=00HdXBRW1wvsJ5PHuJ3-yL0YK7A=""}","[{""name"": ""Living Texas Real Estate"", ""photo"": null, ""type"": ""Office""}]"
8743832269,for_sale,"{""baths_consolidated"": ""1.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 1, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 134600, ""name"": null, ""sold_date"": ""1995-07-06"", ""sold_price"": null, ""sqft"": 690, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""townhouse"", ""type"": ""townhomes""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.87828, ""lon"": -95.483109}, ""line"": ""7402 Alabonson Rd Unit 303"", ""postal_code"": ""77088"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7402%20Alabonson%20Rd%20Unit%20303%2C%20Houston%2C%20TX%2077088&size=640x480&source=outdoor&signature=qv2YvniEVoTjkMSukAm6Ae1aQZY=""}","[{""name"": ""Realty Of America, LLC"", ""photo"": null, ""type"": ""Office""}]"
8920211365,for_sale,"{""baths_consolidated"": ""3"", ""baths_max"": null, ""baths_min"": null, ""beds"": 5, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 7492, ""name"": null, ""sold_date"": ""2025-07-22"", ""sold_price"": null, ""sqft"": 2084, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Missouri City"", ""coordinate"": {""lat"": 29.59998, ""lon"": -95.496432}, ""line"": ""7318 Castleview Ln"", ""postal_code"": ""77489"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48157"", ""name"": ""Fort Bend""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=7318%20Castleview%20Ln%2C%20Missouri%20City%2C%20TX%2077489&size=640x480&source=outdoor&signature=amLp8rkJSo7vb1FZ-R-_GJrslZM=""}","[{""name"": ""Realty Of America, LLC"", ""photo"": null, ""type"": ""Office""}]"
7212753348,for_sale,"{""baths_consolidated"": null, ""baths_max"": null, ""baths_min"": null, ""beds"": null, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 11321, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": null, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""land""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.097711, ""lon"": -95.173751}, ""line"": ""3430 Harden Holly Rd"", ""postal_code"": ""77365"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=3430%20Harden%20Holly%20Rd%2C%20Houston%2C%20TX%2077365&size=640x480&source=outdoor&signature=j5F8ijoYV08xg1QbaXt-oRFcAVY=""}","[{""name"": ""Nextgen Real Estate Properties"", ""photo"": null, ""type"": ""Office""}]"
7237513038,for_sale,"{""baths_consolidated"": ""1"", ""baths_max"": null, ""baths_min"": null, ""beds"": 1, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": null, ""name"": null, ""sold_date"": ""2021-10-19"", ""sold_price"": null, ""sqft"": 664, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.685087, ""lon"": -95.388082}, ""line"": ""2626 Holly Hall St Apt 403"", ""postal_code"": ""77054"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2626%20Holly%20Hall%20St%20Apt%20403%2C%20Houston%2C%20TX%2077054&size=640x480&source=outdoor&signature=ZYItXtznjSdt-W_Vs5eGnM1Cqfw=""}","[{""name"": ""Gen Stone Realty"", ""photo"": null, ""type"": ""Office""}]"
7159065873,for_sale,"{""baths_consolidated"": ""1"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 5942, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 1237, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.681205, ""lon"": -95.339858}, ""line"": ""5233 Dieppe St"", ""postal_code"": ""77033"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=5233%20Dieppe%20St%2C%20Houston%2C%20TX%2077033&size=640x480&source=outdoor&signature=13WwHzNCM6RkL0HLFHXWapT12RI=""}","[{""name"": ""EveryState, Inc."", ""photo"": null, ""type"": ""Office""}]"
7990174072,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 5650, ""name"": null, ""sold_date"": ""2022-08-05"", ""sold_price"": null, ""sqft"": 2616, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.988423, ""lon"": -95.502463}, ""line"": ""4623 Cashel Cir"", ""postal_code"": ""77069"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4623%20Cashel%20Cir%2C%20Houston%2C%20TX%2077069&size=640x480&source=outdoor&signature=9dF0usKFYgClgVH1L0c8hKe7rek=""}","[{""name"": ""R. Alexa Group Llc"", ""photo"": null, ""type"": ""Office""}]"
7073248705,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 295899, ""name"": null, ""sold_date"": ""2022-01-11"", ""sold_price"": null, ""sqft"": 1510, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.813824, ""lon"": -95.570876}, ""line"": ""11002 Hammerly Blvd Apt 27"", ""postal_code"": ""77043"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=11002%20Hammerly%20Blvd%20Apt%2027%2C%20Houston%2C%20TX%2077043&size=640x480&source=outdoor&signature=tK90NMlXrb9jntvZl8MEUHIMBdY=""}","[{""name"": ""HomePlus Realty Group"", ""photo"": null, ""type"": ""Office""}]"
9988117971,for_sale,"{""baths_consolidated"": ""4"", ""baths_max"": null, ""baths_min"": null, ""beds"": 6, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 4792, ""name"": null, ""sold_date"": null, ""sold_price"": null, ""sqft"": 2556, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""multi_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.866863, ""lon"": -95.447083}, ""line"": ""2407 Dolly Wright St"", ""postal_code"": ""77088"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2407%20Dolly%20Wright%20St%2C%20Houston%2C%20TX%2077088&size=640x480&source=outdoor&signature=ihwiDgDtjcBvfTltDEEOLD2GtWM=""}","[{""name"": ""Nextgen Real Estate Properties"", ""photo"": null, ""type"": ""Office""}]"
8025419430,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 2, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": null, ""name"": null, ""sold_date"": ""2005-08-24"", ""sold_price"": null, ""sqft"": 1497, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": ""condo"", ""type"": ""condos""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.996634, ""lon"": -95.530649}, ""line"": ""14655 Champion Forest Dr Apt 502"", ""postal_code"": ""77069"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=14655%20Champion%20Forest%20Dr%20Apt%20502%2C%20Houston%2C%20TX%2077069&size=640x480&source=outdoor&signature=5y3zFdTV7kTieLbwZkheXwb2PX4=""}","[{""name"": ""Keller Williams Realty Metropolitan"", ""photo"": null, ""type"": ""Office""}]"
7103074667,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 9601, ""name"": null, ""sold_date"": ""2022-10-21"", ""sold_price"": null, ""sqft"": 2437, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.001307, ""lon"": -95.491533}, ""line"": ""15026 Falling Creek Dr"", ""postal_code"": ""77068"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=15026%20Falling%20Creek%20Dr%2C%20Houston%2C%20TX%2077068&size=640x480&source=outdoor&signature=BHWnF0WGIH6nUnJZoZSCFG8uhH4=""}","[{""name"": ""LPT Realty, LLC"", ""photo"": null, ""type"": ""Office""}]"
7197567890,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 4, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 8250, ""name"": null, ""sold_date"": ""2014-09-26"", ""sold_price"": null, ""sqft"": 2847, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 30.008628, ""lon"": -95.385555}, ""line"": ""2730 Blue Glen Ln"", ""postal_code"": ""77073"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2730%20Blue%20Glen%20Ln%2C%20Houston%2C%20TX%2077073&size=640x480&source=outdoor&signature=XoUtBy9UU35NGQAzbqcR5n3HBao=""}","[{""name"": ""Real Property Management Prefe"", ""photo"": null, ""type"": ""Office""}]"
7584705486,for_sale,"{""baths_consolidated"": ""3"", ""baths_max"": null, ""baths_min"": null, ""beds"": 6, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 11221, ""name"": null, ""sold_date"": ""2017-04-17"", ""sold_price"": null, ""sqft"": 1370, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.835221, ""lon"": -95.348811}, ""line"": ""2017 Sadler St"", ""postal_code"": ""77093"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=2017%20Sadler%20St%2C%20Houston%2C%20TX%2077093&size=640x480&source=outdoor&signature=3gaCc6FYF0DDBB28V7Win_r2hSA=""}","[{""name"": ""Keller Williams Realty Metropolitan"", ""photo"": null, ""type"": ""Office""}]"
8943265072,for_sale,"{""baths_consolidated"": ""2"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 6299, ""name"": null, ""sold_date"": ""2017-12-21"", ""sold_price"": null, ""sqft"": 1530, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.843254, ""lon"": -95.664503}, ""line"": ""4723 Glenvillage St"", ""postal_code"": ""77084"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=4723%20Glenvillage%20St%2C%20Houston%2C%20TX%2077084&size=640x480&source=outdoor&signature=ourI7wAMWvpuxCaeoDfEeFA6Zm4=""}","[{""name"": ""Lone Star Realty"", ""photo"": null, ""type"": ""Office""}]"
8824192162,for_sale,"{""baths_consolidated"": ""2.5"", ""baths_max"": null, ""baths_min"": null, ""beds"": 3, ""beds_max"": null, ""beds_min"": null, ""lot_sqft"": 10864, ""name"": null, ""sold_date"": ""2014-03-27"", ""sold_price"": null, ""sqft"": 3060, ""sqft_max"": null, ""sqft_min"": null, ""sub_type"": null, ""type"": ""single_family""}","{""address"": {""city"": ""Houston"", ""coordinate"": {""lat"": 29.901902, ""lon"": -95.678471}, ""line"": ""8519 Sunrise Meadow Ln"", ""postal_code"": ""77095"", ""state"": ""Texas"", ""state_code"": ""TX""}, ""county"": {""fips_code"": ""48201"", ""name"": ""Harris""}, ""street_view_url"": ""https://maps.googleapis.com/maps/api/streetview?channel=rdc-streetview&client=gme-movesalesinc&location=8519%20Sunrise%20Meadow%20Ln%2C%20Houston%2C%20TX%2077095&size=640x480&source=outdoor&signature=vFW99NqhcJ2JOcqVQGvTkc1yMxs=""}","[{""name"": ""Mih Realty, Llc"", ""photo"": null, ""type"": ""Office""}]"
